edad;ingreso;antiguedad;num_productos;calificacion_crediticia;monto_prestamos;num_transacciones;banca_online;tiene_tarjeta;saldo_anterior;saldo_anual
59;29797.68449;8;3;596;20925.08123;8;1;1;6890.455176;50142.08971
47;55307.98654;9;4;774;11713.44476;17;1;0;15136.05305;35486.75403
21;24806.75049;9;1;749;83797.13956;11;1;1;12256.37229;33491.54004
45;67375.51601;5;2;790;30008.86275;46;1;0;8341.376128;17839.7618
56;36731.62652;11;3;842;38193.7683;5;0;0;23635.29419;36333.93849
49;51724.14547;4;1;685;21510.67583;15;0;0;17376.21652;24085.38359
32;23844.15579;5;2;753;39243.58666;41;1;0;4182.803933;36443.55614
43;92856.09679;8;5;727;10585.91754;39;1;0;3826.864197;39224.8932
24;43972.52113;1;2;664;33912.10998;29;1;1;3884.541261;29587.40516
29;23382.53103;11;1;601;7836.09011;10;0;0;20528.72153;28415.69757
50;24097.46564;5;5;778;43786.26483;44;1;0;15200.05301;41814.34601
24;49166.05597;0;3;600;13579.531;25;0;1;7534.993513;12753.87714
19;56114.22679;12;2;744;24776.87037;11;0;1;8640.970439;17384.19139
31;24121.16387;11;4;728;41371.05886;7;0;0;3612.713091;32446.22377
60;58086.17007;13;4;598;13061.1641;40;1;0;2590.187263;28317.07027
26;34149.51295;11;1;713;15397.04251;20;1;0;5655.909074;18170.44667
40;74229.15259;0;2;541;13338.06679;48;0;1;13125.58406;28808.49634
49;67119.53336;6;5;606;7114.948511;7;0;0;20564.41632;47828.67226
34;61857.60755;4;2;705;33819.86585;31;1;0;21099.63472;60243.83254
33;39839.99997;7;1;705;27979.83158;13;0;0;11138.95781;32798.22717
23;54946.93239;13;3;756;46953.58554;44;1;1;32718.20088;65287.64914
27;53352.50127;6;5;697;27680.84053;9;0;0;2575.431502;29789.9634
61;31851.5148;0;5;790;29236.60559;26;0;0;11750.44185;51160.84102
53;20779.76117;1;2;701;30868.90484;7;0;0;6024.003233;28188.76252
48;73963.12193;3;2;700;11997.81196;45;1;0;8355.164006;16427.1393
40;83271.12678;13;2;603;59744.16406;49;0;0;2482.021142;20640.84293
34;60677.74939;3;3;780;5177.641363;34;1;1;3474.277369;28968.83073
26;112096.6404;11;1;764;40518.06345;48;0;1;4128.628898;21040.90476
31;38871.89532;3;5;596;30387.30272;47;0;0;2237.442456;35999.88601
42;54458.18293;3;5;576;24120.44048;19;1;1;3174.515971;16300.63176
25;71054.31706;8;5;823;56167.35896;17;0;0;9320.552607;21937.52831
59;82914.91108;8;5;619;23981.15886;5;0;1;16419.06815;38409.16096
38;33462.60116;3;4;659;37134.09941;36;1;1;11930.23747;38049.86868
31;53730.52176;10;1;719;23266.40625;1;0;1;2376.253437;24691.14897
41;34005.36333;0;2;735;25714.907;15;0;1;28312.56131;46838.78695
52;35904.09724;6;1;527;21491.48467;11;0;0;4066.166474;21779.99935
58;60143.55031;4;3;710;16179.47165;11;0;1;7226.466598;19416.79627
39;32087.88309;2;1;500;14402.55993;45;0;0;11202.54898;32500.08835
52;13219.64451;9;2;741;6555.126651;1;1;0;15899.27484;19017.11161
63;46216.56768;7;2;766;47405.84611;5;1;0;4417.740194;13277.7349
53;57189.90867;3;1;649;7049.310516;49;0;0;10280.29628;21122.76175
21;46543.77354;11;5;542;3755.021995;21;0;1;9248.427233;38023.75463
61;8442.956291;6;5;643;25204.0216;9;0;1;11001.2464;38758.85517
46;53872.70567;3;3;804;63554.17939;31;1;0;9052.954557;36555.05224
58;61021.59674;6;2;643;23226.0537;21;1;0;5278.001652;31712.70521
49;44885.74881;0;5;539;13230.42018;45;0;1;11440.58235;25806.94302
35;25965.66062;12;1;770;28012.50707;28;0;1;13302.17995;29121.96399
51;55049.47977;9;4;603;40446.20799;22;1;0;16590.98465;56108.81531
18;30380.25441;0;3;615;17964.44684;10;1;1;3973.701777;21197.76789
28;43937.59496;9;1;664;29443.80365;42;1;0;23685.34176;42045.72146
28;7831.066088;12;2;668;49677.87215;21;1;1;22609.19947;38815.2103
20;48012.55066;14;2;692;26903.35672;9;0;1;11263.78138;32610.05993
60;56498.2399;3;4;604;41904.54589;31;1;0;8616.535758;31257.17551
19;42274.82983;2;4;817;43018.2669;18;0;1;10062.04121;38099.50821
32;87638.80483;6;3;711;26294.51926;21;1;1;13613.50387;35064.98738
62;54449.7853;5;1;741;12187.47182;4;0;1;3480.931946;39088.07507
35;26528.15714;14;5;595;16457.93518;35;0;0;4135.052639;13603.62224
33;69217.98884;4;1;692;8013.625194;35;0;0;13313.50506;13523.90991
37;46177.99784;5;4;790;33290.61267;1;0;1;10118.56757;27805.19489
19;43204.25705;8;2;663;22011.07641;29;0;0;15943.57628;29183.76174
59;45378.62798;4;1;552;23856.57014;49;0;0;39465.60854;77827.85808
64;30000.0977;5;3;571;35774.02416;1;0;0;16591.23063;20990.23367
28;45019.96552;11;1;538;44778.63084;1;1;1;10321.62582;18629.13097
18;61487.34623;8;2;571;32541.63657;44;0;0;7590.661247;29983.92975
50;40625.9524;14;4;831;24976.29234;32;1;1;5474.836217;26383.44277
43;13042.54755;14;4;649;45034.71915;6;0;0;4432.282369;23825.65778
59;56944.99326;12;4;687;18320.67287;38;1;0;13930.99199;29993.13035
19;44525.60364;0;4;684;22365.35418;37;0;0;6663.679854;36039.77959
42;16282.05708;8;4;709;27812.20492;15;1;1;19720.51265;48715.60705
63;36074.93333;10;5;727;29953.09471;1;0;0;5555.259031;42182.75194
34;20791.38992;9;5;799;33894.60553;15;0;0;6548.587353;33028.84038
42;109682.2027;14;5;784;32597.99901;47;1;1;1798.241286;46315.85634
18;39434.92142;11;1;646;14783.18833;20;0;1;3345.584361;42226.58219
52;54011.64206;1;4;696;51221.24907;21;0;1;8653.811523;35114.66821
59;103326.6887;7;3;517;35223.9349;36;1;0;8773.138058;40864.14728
56;58178.38928;9;3;640;17710.09192;20;1;1;9251.308029;45597.13317
30;12316.25534;11;1;710;18521.49811;19;1;0;1609.020392;17991.92019
38;54224.79291;1;5;821;23334.81294;26;1;1;2864.618604;32175.37424
34;117062.4001;2;2;763;26592.17868;32;1;0;6142.597942;22926.12458
52;44688.58997;3;4;644;29020.77439;6;1;1;36726.03171;49139.62447
62;49793.19527;4;2;587;44321.28928;48;0;1;25853.69621;22996.68782
63;112138.7836;13;5;835;31664.72883;8;1;0;4591.990658;42746.89512
31;39708.10379;4;2;517;51748.11351;44;0;1;5856.227453;15120.99146
56;15184.72834;0;5;689;75480.09266;23;0;0;5122.201153;40210.73175
40;31470.84198;5;1;688;48402.96902;33;1;0;4484.302578;25839.34164
29;33712.95231;10;3;527;28083.54749;21;0;1;17281.25103;36553.96548
38;17600.24352;5;1;528;44175.1806;17;0;1;30598.55632;49792.67622
40;68000.68295;12;5;521;59465.21278;45;1;0;5993.988778;25104.42311
28;33012.82581;7;2;761;44330.30285;15;0;1;11099.92448;24537.49291
63;80094.61138;14;1;558;66111.55364;25;1;0;7279.548887;52810.88721
29;45100.49452;12;3;522;57236.82235;46;0;1;15672.09998;32761.17578
21;27554.18398;8;2;840;30806.51576;7;1;0;13674.85459;24032.24343
19;40584.59698;0;2;543;11642.96503;4;1;0;19917.97873;22127.0351
22;62489.02769;13;4;654;36439.68616;30;0;0;15103.35307;27989.33193
19;42752.0374;4;5;542;25694.50185;36;1;0;4321.348024;43731.17995
51;62302.12472;13;4;836;5746.838766;38;1;1;5583.86927;37922.62613
61;64105.57647;1;2;559;27304.65254;25;1;0;15906.32063;39693.53673
43;27896.74302;10;2;660;25232.97033;32;0;0;1166.103007;26027.57917
22;64242.05599;2;5;610;46002.22635;39;1;0;5954.895075;14575.31942
22;37667.31467;12;1;766;20094.02248;27;1;0;11921.41821;30066.33064
52;27496.81683;4;3;749;21820.60393;16;0;0;20503.82955;27929.39621
33;32772.54316;5;3;652;84228.97559;24;0;1;25797.09907;56934.80173
62;43252.93154;14;2;816;9218.026974;5;1;0;18922.71882;36666.84255
47;33570.60141;5;3;576;30313.15887;1;1;0;4063.566887;19390.89844
39;24875.62904;5;2;568;50870.0683;10;0;0;12907.34064;8045.760269
34;63174.83749;11;3;726;20583.52338;26;1;1;13041.24023;47509.95818
27;24592.76652;13;5;724;4329.172654;2;1;1;26233.19382;37915.56659
21;26067.09005;10;5;788;20615.02341;2;1;1;18058.47598;25140.52491
19;18490.40241;13;3;665;13138.31279;35;0;0;17386.61424;23607.49815
61;31417.71129;3;4;688;12694.5749;38;1;1;18168.56185;29758.86356
45;32608.21236;1;1;822;42982.42711;40;0;0;7714.42683;25219.86578
30;69666.76378;14;1;720;40138.83581;6;1;0;13444.2628;28898.27408
26;34667.61299;4;1;784;49619.40221;29;0;1;13011.86455;30813.5582
46;15915.67991;0;5;645;9784.317515;4;0;1;7130.192701;26050.61376
58;38938.55102;3;1;607;36522.11294;7;1;0;11438.91618;18858.86181
26;82804.45943;6;4;822;18858.74529;49;1;0;9627.986668;32739.83232
19;38457.42496;9;4;832;44706.9767;26;0;0;6547.446337;18915.31489
37;82809.19965;6;1;602;56335.89111;15;1;0;3988.745112;22795.15089
42;40368.11302;1;4;531;10977.509;7;0;0;5462.73898;33380.38928
39;36732.71097;4;2;619;19797.35933;9;0;0;12070.69031;39616.73111
55;27507.01411;12;2;661;13370.20244;24;1;0;2246.414211;24878.1827
61;26862.40725;9;2;689;59902.88381;17;0;1;5904.579582;16373.11561
44;51940.18283;8;2;691;13137.79769;38;0;1;13298.07088;20686.5555
20;27929.0409;10;2;779;24382.37902;16;1;1;9246.256432;38117.50721
38;27313.94734;5;3;824;17549.8819;17;0;1;3065.44709;35869.80226
18;27757.53399;1;2;587;44611.99475;27;0;0;20705.6871;30440.75549
57;86601.75314;11;2;586;45049.43409;0;1;1;13744.08947;46544.09691
54;60271.74248;13;4;705;27897.69944;13;1;0;12110.67624;24579.46795
39;35227.23101;5;4;674;57285.1581;37;1;1;11057.06546;41766.16894
40;69960.81352;7;5;610;87823.52248;3;1;1;2009.149439;20549.20626
25;41007.28432;2;4;686;16687.09361;25;1;0;12029.50974;20631.97551
42;46017.0047;13;3;630;24243.30681;4;0;0;20708.2999;32508.43039
49;36371.80747;12;3;582;10647.61642;0;0;1;17958.2696;31476.37298
58;38665.48842;2;1;708;11121.57214;15;0;1;5318.654784;9740.97567
50;69355.36678;2;1;807;21571.7783;9;1;1;343.2863512;31578.42206
61;44441.63507;4;2;768;6327.850031;36;0;0;32502.45913;37156.75985
31;75442.90917;10;2;815;24051.30392;21;1;0;26057.14977;25207.48356
42;55180.33538;1;5;648;32747.94372;45;1;0;10401.30038;50044.1389
22;58553.93299;11;2;645;3095.211513;4;1;0;8330.323146;47866.83117
44;30465.32148;11;3;555;17704.67791;28;0;0;1678.681721;21937.56722
33;51355.54152;4;3;672;12280.49729;10;1;1;8689.378694;44612.3126
41;30777.55977;11;4;832;30862.76756;49;1;0;9437.083192;40585.67165
64;42410.43147;4;4;709;16784.74068;4;1;1;5952.76019;30832.83058
21;30391.21416;1;4;692;13883.86412;10;0;1;5418.554678;18272.59485
62;61303.62327;9;1;761;82909.09751;38;0;1;5980.878013;27073.41167
31;31726.58403;0;4;562;6844.686418;40;0;0;2144.041076;-6139.875152
51;68211.44432;2;2;534;20584.24632;49;0;0;12716.61757;51170.54753
64;44949.16386;7;5;785;44698.30559;6;1;1;13861.43736;20296.40527
43;33228.91464;2;1;803;23688.00205;21;1;1;6977.504705;37653.85976
40;15182.52785;6;5;671;8892.084828;26;1;1;5560.545924;37188.96507
61;44189.97931;0;1;721;65664.20703;32;1;0;15690.93076;39444.14749
60;26534.4761;0;2;555;13588.47669;0;1;1;1807.740002;-2561.302234
21;39163.31092;11;1;656;39795.003;9;1;1;11313.17845;17337.03573
40;31996.50048;4;3;578;39080.36368;32;1;1;6914.350718;15665.45525
25;42696.92287;9;2;623;19752.93032;23;0;0;21075.75596;39616.99333
22;38547.81164;0;3;679;40880.70303;19;1;0;3256.575796;9487.41109
64;55363.73697;1;3;668;25441.28723;35;1;0;7553.795285;32241.87461
33;69177.48502;12;1;742;34498.96572;5;1;1;10272.41253;16859.927
22;60269.67006;4;5;567;15133.2638;47;0;1;23686.602;56969.33075
44;55076.34574;13;1;604;30481.92274;33;1;0;15591.35946;54709.03812
30;39851.96795;14;5;595;26144.03923;14;0;1;5702.354928;30756.60674
55;64815.10566;12;1;834;14727.77445;14;0;1;11717.27868;32009.48998
61;23914.97965;1;4;740;74727.86876;46;0;1;6532.474652;47770.02488
19;86782.57613;14;4;607;14621.22873;27;0;0;13205.86945;25578.79607
33;60358.01634;13;5;810;9241.423484;49;0;0;5699.93166;37326.74138
30;34381.44697;5;4;647;73489.20343;2;0;0;8634.918935;24759.10647
21;55984.03095;11;3;784;21942.65801;29;0;1;5644.103898;40422.24582
26;17897.32139;11;1;717;63757.1003;47;1;0;2440.696284;10174.127
19;80884.15204;5;3;787;27213.93492;7;1;0;14014.22099;25731.80143
36;43498.72366;10;1;664;42875.76021;21;1;1;1658.760586;34413.60975
52;39577.90662;12;4;652;13026.35226;46;0;0;8264.616882;13803.96822
63;45491.43112;14;2;628;33128.11626;10;0;0;18442.46924;20140.64517
38;53926.90098;11;1;505;32767.98944;38;1;1;14189.12288;30921.93345
40;47051.52656;11;4;585;38286.30195;34;1;1;6892.847613;22547.85981
63;62126.60191;9;2;734;15376.21436;3;0;1;7200.295752;34726.76292
20;60163.8456;4;1;696;59227.75163;37;0;0;7325.499666;16222.89821
36;77154.20104;7;3;662;19419.18125;19;0;0;7231.158111;25043.98972
58;35404.03479;14;1;762;22807.25315;14;0;1;2771.418956;38921.12606
44;57632.48126;10;2;827;59300.46688;44;0;1;1222.443957;35874.20618
40;21783.13347;2;5;560;30665.75551;6;1;1;9577.157303;40865.047
30;38148.71877;1;2;815;7425.551705;7;1;1;6522.359492;10565.25836
60;85501.31071;8;2;700;47181.79364;13;0;1;7622.150048;36658.58486
37;14577.22374;3;4;595;16089.62096;40;1;0;2946.107296;10343.97456
26;69632.92286;7;2;716;17402.37927;32;0;0;9357.880618;40111.1293
33;33903.56515;13;3;613;9808.198833;25;0;0;25669.7454;41392.11613
54;37491.35511;9;1;533;15136.36362;36;0;0;9156.704256;27878.73199
49;47621.43621;2;3;720;18764.06876;16;0;1;35410.70248;63376.8912
41;47993.45574;5;5;792;18424.12326;6;0;0;4836.619219;36758.67083
18;83593.17896;1;4;774;15580.34043;14;0;1;654.9505497;26474.51735
32;75917.97178;7;4;814;19798.97509;11;1;1;12595.81943;27755.5868
40;106199.7821;11;3;556;59610.60806;3;0;0;4758.228653;23307.19036
31;61280.90999;1;3;511;10083.17591;31;0;1;6849.552663;19885.92016
30;49350.17643;10;5;831;24109.23507;11;0;1;4821.789397;29915.62613
60;47853.88373;12;4;561;11772.59269;28;0;0;2632.235504;20939.50689
20;30708.68855;2;4;653;22639.34607;9;1;0;15187.80411;31801.46158
41;30443.05842;8;1;581;44065.81776;41;0;1;9577.545428;27395.64357
20;40212.27824;9;2;508;39622.6081;16;1;1;3912.8817;25206.87998
62;45406.34388;10;2;738;26804.12598;32;0;1;2508.25028;32662.93735
53;33834.37501;1;1;653;6384.902962;19;1;0;30096.9261;49852.89053
59;69113.63506;2;5;719;39491.09588;4;0;0;9320.03273;19813.64632
28;54717.75474;8;2;692;15299.12838;41;0;0;5970.243996;7679.942502
45;26468.28188;0;4;807;23013.8687;34;0;1;11430.05486;32046.3603
41;23189.33735;10;3;568;9948.408791;44;0;1;10394.6604;29361.64196
56;29251.27081;0;3;765;18218.7403;44;1;1;8237.109533;48132.59981
38;46342.58925;11;1;786;20955.06995;28;0;0;5088.017709;43932.607
28;36957.16153;0;4;755;30420.85059;4;0;0;22855.53632;45712.87708
64;40304.31992;5;5;621;24979.43946;36;1;0;12128.7599;43960.82731
25;93065.19441;1;1;520;39428.58192;21;0;1;6397.627494;25518.55238
41;53927.98688;14;2;816;11629.75114;24;0;0;11174.23184;35993.91489
43;34107.19329;3;1;583;14959.58076;47;1;1;4978.178494;19669.51382
30;41566.75968;0;2;631;18002.19703;42;0;1;3468.464286;8907.664836
24;21785.94958;0;3;747;36381.68001;27;1;0;6055.036635;12908.30882
34;79468.04322;3;1;661;30082.6136;16;1;0;3923.11065;14875.08348
40;83333.45616;10;3;639;33592.05922;33;0;0;8034.789968;34700.35244
59;22957.52939;12;2;707;35843.05283;10;1;0;16889.01274;29009.98444
47;43215.83962;12;3;712;13830.14401;48;1;1;9243.590103;40101.87427
59;63825.90711;4;1;720;25763.19897;13;1;0;8423.404383;24856.79553
64;63336.1179;5;1;553;12728.79594;9;0;0;18188.58133;34145.15774
37;35981.85574;2;3;771;35249.12341;26;0;0;7822.725105;29533.71778
24;80755.90225;6;4;718;39065.54418;17;1;1;22161.40135;33815.58417
49;53687.12493;10;3;777;53212.14052;31;0;1;21302.29889;47852.16723
46;54444.68906;0;1;583;18469.73637;20;0;1;3055.814252;20506.59247
22;34954.54628;5;1;622;15120.57898;34;1;1;11249.91494;34039.3792
59;15126.31882;6;5;738;59140.96117;2;1;1;3687.700086;34522.37483
44;58859.63283;1;3;584;8451.607169;41;1;1;18586.96973;50075.64138
39;44936.92706;7;1;566;6017.832281;28;1;1;639.0822097;29431.6034
46;27234.95216;10;3;558;43960.46396;8;0;1;13944.26988;28766.79412
37;39463.31012;5;2;627;31840.6223;24;0;1;1975.706593;25503.31065
56;51332.19503;1;3;604;83568.09077;24;0;0;27865.0453;60696.6774
45;46671.15619;8;3;809;9934.578737;21;1;1;13074.31014;24735.7834
18;41266.04961;3;1;501;20566.02166;34;0;1;1831.741652;19828.68349
47;32882.21753;2;3;683;25113.66917;41;0;1;12840.00853;33582.2116
57;33155.33984;12;3;781;28452.62276;1;0;1;28068.50491;45245.692
41;50696.30642;6;1;546;43653.0028;13;1;1;8228.584625;14259.81786
54;10793.39737;8;4;739;119293.4479;11;0;1;10111.75316;34872.93332
29;28610.28807;14;5;678;67649.67261;19;1;1;14857.8807;45410.46326
29;81954.34206;14;5;658;12654.01989;38;1;0;3383.0678;13140.31654
40;37968.95605;11;1;588;31472.97167;38;1;0;23837.23898;24822.09575
51;19869.0636;13;4;798;20179.19065;24;1;1;7343.541992;16489.28252
41;40099.77025;13;3;727;28564.04663;7;0;1;13534.99288;51106.2435
27;45411.22516;6;3;553;16243.93101;3;0;0;1694.619519;5512.704822
32;98641.17813;12;3;802;17863.13531;33;1;1;4382.443168;35199.45709
61;44130.96359;9;2;644;25274.21127;32;0;0;7446.447023;46134.8573
44;23495.35465;8;4;632;32744.41476;29;1;1;11923.52198;33142.78142
29;48801.24785;13;3;511;48609.34142;30;0;0;14458.07565;47817.52363
64;60300.56819;13;2;641;36943.1865;13;1;0;3628.940209;32345.82478
24;52310.18343;3;3;656;83200.93231;0;0;1;2629.66175;27665.27343
58;37850.95225;0;3;835;13471.76347;2;1;0;15909.18377;38703.82592
36;24386.87183;14;5;612;27899.28312;17;0;0;3587.749439;36426.66995
57;72343.44812;7;2;725;45782.30797;3;1;0;4777.087076;27682.19215
64;56511.82797;4;1;742;20394.15318;35;1;0;2317.472207;25143.0281
58;22801.27678;12;5;748;10048.36121;11;1;1;8360.086194;31253.04249
18;29300.5297;0;2;641;34388.01669;34;0;1;5527.593377;16971.8457
48;54185.4431;3;2;758;52449.31663;12;1;1;10537.68608;41171.56426
44;44207.95783;0;3;708;36073.42948;17;0;1;10044.90269;29800.9293
50;62551.22192;10;1;533;52140.96114;37;0;1;32857.80161;64550.88764
40;31721.82156;12;2;736;42458.37959;2;0;0;5942.046005;35094.42223
28;48252.10112;1;1;627;12263.05745;41;1;0;4510.780274;10584.76428
27;28251.34046;2;4;769;9012.128675;12;1;1;9108.621849;27789.86623
39;35085.62563;12;5;638;22626.3901;41;1;0;11046.28681;44845.63105
57;52643.0622;3;3;594;19527.52187;9;1;1;10817.08923;42933.24902
21;31548.42774;6;5;808;39206.36737;30;1;0;14332.67933;17634.00846
34;24536.96172;14;3;547;44338.25506;13;1;0;2725.379046;19350.11392
55;34423.09989;10;1;783;22847.19106;32;1;1;2300.906946;47689.45883
48;25133.83291;10;2;778;61018.77403;35;1;1;10487.32819;59341.93863
64;48634.10639;9;4;787;11969.5253;7;1;0;4810.750162;34079.93458
51;78930.48077;12;5;627;30317.12186;25;0;1;12792.27124;52775.91667
52;42347.16179;4;4;815;21289.8034;32;0;1;8532.019953;49065.13588
32;34752.97483;3;1;657;10708.86227;7;1;1;20100.91494;27993.73058
43;110076.7507;14;5;620;14314.44463;1;1;1;24455.40016;40318.36094
18;38880.96135;7;5;568;80561.09921;45;1;1;7029.772478;42479.30678
22;24856.60259;11;2;588;20506.74739;38;0;0;19674.45148;21769.56752
27;75842.01865;3;4;595;37286.54425;42;1;1;2940.877159;24736.26171
40;39087.05182;7;2;572;7831.047727;34;0;1;6627.15237;24699.35814
19;48417.20716;2;4;681;20045.76339;6;1;1;510.6408454;31975.66909
23;32071.31761;3;1;502;45455.74231;1;0;0;2081.740514;22024.85929
54;66711.21293;10;2;813;33267.39042;14;1;0;13405.64804;55287.62411
45;40682.23939;7;4;849;32088.30905;21;1;0;22718.8421;33911.87301
19;27654.52769;7;3;748;33196.20429;43;1;0;20057.96552;39811.9831
43;25460.76809;11;5;689;44869.28239;32;0;1;9116.780044;34097.45865
54;44999.99169;12;2;800;44099.51657;37;0;1;8279.584199;58718.3261
34;55124.93239;11;1;843;14905.14235;29;1;0;5099.671126;23008.293
45;60356.52195;3;4;768;36029.15106;1;0;0;3258.141796;22459.82829
21;61565.84329;13;5;765;24829.46786;47;1;1;7081.464651;27135.14046
29;33151.53265;2;3;707;56595.98969;41;1;1;10013.3869;41472.43529
29;18900.32433;4;4;629;47365.42312;42;0;1;5116.647744;31108.87692
34;105027.1129;13;2;768;10978.47232;46;0;1;13998.07317;45958.89404
54;59290.31669;10;4;648;28574.70429;15;0;1;3235.790525;31055.05997
25;80002.74209;2;1;567;32195.99124;17;1;1;11026.66018;35056.88251
49;98004.40877;9;2;705;41722.05474;38;1;1;14707.36484;44378.77705
44;40154.89409;0;1;711;8855.214055;25;0;0;19336.56518;49696.97153
59;60030.00948;1;2;599;53476.75388;32;1;0;11727.69026;29539.19354
62;70856.11808;0;3;557;32035.52264;2;0;1;4788.955815;25047.77101
26;55178.92913;14;3;778;20431.92737;14;0;0;13154.08962;29499.27516
26;53287.15437;4;3;760;61007.47709;27;1;0;9648.65082;34953.69175
55;39791.88545;2;4;588;20410.70216;5;1;0;2779.882469;20791.30409
51;36426.43595;8;4;642;25336.39202;47;1;1;8912.835888;27873.95045
52;48291.55161;0;1;768;13900.93963;21;0;0;13174.79553;39811.0608
40;55840.11301;2;2;838;20103.1591;26;0;1;5437.121298;9024.917032
30;72625.89274;12;3;606;48750.53422;5;1;0;8003.427241;24177.13013
21;78221.80108;12;2;670;55485.50912;38;1;0;32660.65797;51334.7524
60;44247.16532;0;1;602;34635.93295;38;1;1;8250.215768;26609.57524
59;30071.07833;10;5;501;44900.93845;43;1;1;19981.44154;42670.43011
23;83958.07968;3;5;673;12763.3529;39;0;0;2029.117203;29883.27445
45;30252.03154;2;2;736;32747.07213;28;0;1;13339.64258;41590.73901
58;100585.5944;11;4;613;53208.80005;3;0;1;9421.108174;33754.24038
47;61591.65415;8;2;745;14845.87758;42;1;1;2224.128206;26892.06971
56;41840.22196;10;5;842;28256.10872;27;1;1;22045.68706;50338.51814
53;28250.26088;0;3;849;59180.57659;26;0;1;18570.40424;75159.26208
